2271	22	93512	93520	93639	94074	94081	94090	94099	94100	96762	97454	97455	97456	97641	97642	97643	97645	97646	97647	98200	98202	99730	100355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2272	16	93512	93520	93636	93639	93642	94020	94021	94029	94136	94155	96761	96762	96763	96770	96771	98200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2274	31	93972	93973	93995	93996	94003	94004	94005	94006	94007	94008	94012	94013	94014	94033	94034	94035	94598	94599	96533	96534	96542	96543	96544	99682	100446	100547	100548	100549	100550	100553	100554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2277	18	93904	93905	93908	95379	95380	95386	95388	95389	96241	96242	96243	96252	96253	96254	96257	96288	96332	96338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2284	34	74103	74104	74106	74107	74108	74109	74153	74154	74184	74187	74190	74191	74192	74232	75273	75275	75285	75286	75287	75311	75314	75316	75317	75318	75319	75339	75367	75371	75372	75379	75452	78754	80792	80793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2285	21	74100	74102	74103	74153	74154	74184	74186	74193	75289	75291	75308	75313	75314	75365	75366	75367	75368	75375	75378	78752	80137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2286	18	74101	74102	74185	74186	75296	75298	75308	75309	75310	75358	75359	75360	75361	75368	75369	75370	77738	78807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2287	16	74101	74144	74145	74158	74159	74185	75346	75646	75651	75652	75653	75654	75655	75857	78368	78807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2288	24	74141	74145	74157	74159	74167	74194	74196	74211	75633	75634	75840	75842	75847	75850	75851	75852	75853	75854	75883	75921	78368	78369	79249	79250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2289	18	74141	74143	74157	74166	74167	74168	74211	75526	75578	75579	75919	75920	75921	75925	75926	75927	77834	79253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2290	11	74143	74157	74166	75915	75916	75917	75927	75928	77600	77603	77604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2307	33	93360	93371	93372	93382	93383	93386	93387	93388	93389	93391	93392	93401	93403	93405	93406	93414	93415	93512	93519	98175	98176	98188	98191	98194	98197	98199	98203	98204	98211	98224	98231	100435	100595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2308	14	93403	93512	93519	93520	93638	93639	94089	94090	97645	98199	98202	98204	99730	100595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2311	26	93973	93974	94003	94035	94036	94037	94038	94042	94043	94053	94054	94055	94291	94292	96513	96520	96526	96527	96528	96529	96530	96531	96532	96533	100446	100546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2312	23	93842	93935	93938	93939	93974	94035	94040	94041	94051	94052	94054	94610	94623	94759	94761	94768	94769	96284	96285	96289	96290	96291	100365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2314	12	93898	93905	94039	95350	95351	95352	95389	96236	96242	96246	96257	96258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2320	9	74232	75452	75456	75457	75458	75475	75482	75483	75488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2321	17	74104	74106	74109	74110	74232	75275	75279	75379	75380	75396	75397	75440	75452	75455	75456	80791	80792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2344	32	93376	93377	93382	93384	93385	93394	93395	93396	93397	93398	93401	93402	93403	93404	93405	93414	93415	93542	93616	93617	93648	97637	98189	98190	98193	98195	98196	98197	98198	98214	98215	100595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2345	12	93403	94087	94089	96753	97638	97645	98213	98214	98310	99773	99774	100595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2348	6	96511	96512	96513	96514	96519	96520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2349	16	93842	93843	93844	93935	93936	94759	94760	94766	94799	94800	94801	94802	94803	94804	94805	94806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2351	15	92855	92940	93898	93911	93914	93915	96234	96235	96236	96237	96246	96247	96278	96279	99675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2358	30	74104	74105	74106	74110	74111	74232	75276	75279	75280	75281	75282	75380	75440	75441	75442	75443	75447	75448	75449	75450	75451	75462	75466	78002	78004	78836	78851	78853	80790	80791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2381	21	93377	93382	93402	93405	93540	93542	93547	93615	93616	93617	93623	93648	96679	96689	96690	96831	97637	98161	98192	98193	98551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2386	17	93844	93849	93850	93851	93936	93949	93950	94746	94748	94766	94767	94806	94824	94825	94827	94828	99716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
